,sp,d,fr,sk,sd,n,seed,dens,disc,mxmin,mnmax,eOpt,covCon,delaunayErrEst0.1,rbfErrEst0.1,gpErrEst0.1,delaunayIntError0.1,rbfIntError0.1,gpIntError0.1,mlpIntErr0.1,delaunayErrEst2.0,rbfErrEst2.0,gpErrEst2.0,delaunayIntError2.0,rbfIntError2.0,gpIntError2.0,mlpIntErr2.0
0,sob,5,0.0,0.0,1.0,1024,0,32.0,0.6691113648500506,0.2000038116712647,0.8055002875354338,18.47436327977358,0.999950936920907,13.750935626826273,0.1474443453338029,0.0006073581308318,0.016338596681631,0.0003419712091503,0.0004412871362333,0.0009504617931139,13.349043187537283,0.1961354423234569,0.0513731140093177,0.0940303061551276,0.0210951073476026,0.009342833809128,0.023542599291532
1,sob,5,0.0,0.0,1.0,1024,1,32.0,0.6692785307628424,0.1974737238160681,0.7594289307364943,18.460067762043288,0.9983629551571545,5.168043217506722,0.1875379686665691,0.0009541707172601,0.0250715079190378,0.0009584294807474,0.0007699940822997,0.0071984296277652,22.441153779726505,0.1967571604330818,0.0656468213351966,0.0839563278123095,0.0252226908695138,0.0095485953397476,0.0159004237034562
2,sob,5,0.0,0.0,1.0,1024,2,32.0,0.6692460790494148,0.2021887766190633,0.8679999767430955,18.47519529515012,0.9999985581837164,3.052905360592439,0.1640996520377425,0.0006417899297572,0.0220815163135513,0.0006113126750615,0.0004475397581097,0.0299027613546006,2.978543245080521,0.1922041236198434,0.0927490580921453,0.1047525544493083,0.0281948338362921,0.016027827228761,0.0059352897653952
3,sob,5,0.0,0.0,1.0,1024,3,32.0,0.6692883632692213,0.1992796468417305,0.8250442754154454,18.474785742791017,0.9999542243257358,15.41525104111195,0.1667100718788833,0.0006529024349704,0.022568527242293,0.0007347573338116,0.0005118903229221,0.0081117416387054,63.87231765942535,0.1054954818258866,0.138035248111631,0.0918884291402454,0.031742699159804,0.0427053243668507,0.0452902854891793
4,sob,5,0.0,0.0,1.0,1024,4,32.0,0.6692650345116684,0.1010752601096024,0.7875838918008319,18.475102897769627,0.9999885559732256,2.222189256745672,0.1563372159748553,0.0006778074147474,0.0186628582869374,0.0004623115600697,0.0004467621090143,0.0058958028560384,75.1846195729126,0.0743326445819691,0.1614292836291685,0.2524518376378021,0.0277110942258057,0.0707222002911742,0.0544745627566773
5,sob,5,0.0,0.0,1.0,16384,0,512.0,0.6692509241506781,0.0589630937953833,0.4894481559058009,73.90083445627208,0.9999999999999996,4.601122308285153,0.1505298813176084,3.455339224331012e-06,0.0069557241445181,1.4194809536127728e-06,6.63234071163199e-07,0.0015179631190948,46.57811262407584,0.211514628584837,0.0011976525548806,0.0826756815666236,0.0073239273368002,0.0002140047365106,0.0118841319947416
6,sob,5,0.0,0.0,1.0,16384,1,512.0,0.6692509898122267,0.0849299231403666,0.4586987811330322,73.90083445304589,0.9999999999563436,1.3321233849786296,0.1412836007735007,3.433136239198261e-06,0.0059733644587912,2.4151052724352695e-07,4.472395565002785e-07,0.0001704293540166,15.84957446816651,0.2150590714100677,0.0007544233541223,0.0289200114747441,0.0037999638634676,6.826829210293539e-05,0.0004847775537633
7,sob,5,0.0,0.0,1.0,16384,2,512.0,0.6692507963341106,0.0792644947439917,0.4626408226565267,73.90083445627208,0.9999999999999996,8.34332869585881,0.1371819239764668,3.3515811216050986e-06,0.0056240752713194,6.360731056309632e-07,6.633167690672792e-07,0.0004671400400986,131.19304045542097,0.2356085411476477,0.0037651467153255,0.0363446180318082,0.0085111182959799,0.0005459191868924,0.0006136487749486
8,sob,5,0.0,0.0,1.0,16384,3,512.0,0.6692506518227535,0.0863435015488091,0.4963474197574838,73.9008344562721,0.9999999999999996,1.232954479753553,0.1405216014186528,3.3468393763029794e-06,0.0060560277587524,8.862948766563683e-07,6.22522626170241e-07,0.0028446804190162,198.5501816600371,0.2141136267811272,0.0092797352160226,0.0407428069777476,0.0124944098366808,0.0018624975062398,0.0050422935463827
9,sob,5,0.0,0.0,1.0,16384,4,512.0,0.6692505258621733,0.0721265233288784,0.4491844117238359,73.90083445626586,0.9999999999999146,0.6134893973978911,0.0789748395230933,2.998992349928877e-06,0.002122738326633,3.2410698208584776e-07,5.220779979442369e-07,0.0001662724885193,3033.298557561002,0.1509503219097359,0.0160602825007687,0.2555743787993229,0.0143518188131109,0.0052422830549326,0.0100480013051226
10,sob,5,0.0,0.0,1.0,256,0,8.0,0.6689747655760492,0.2727098135351151,1.0901314092565062,9.223216659361944,0.9969793857813002,1.2040086175255285,0.1408469579508268,0.0094499709542855,0.0244852839848787,3.1515349792232694e-05,0.0049383023864761,0.0101883542740466,1.8152662893167963,0.1873593750581457,0.1895229864539595,0.0834734965970192,0.0402307856764779,0.0417051583955983,0.1142700219276691
11,sob,5,0.0,0.0,1.0,256,1,8.0,0.66943656955018,0.2856827748736409,1.1356941215293486,9.17940956369605,0.9875180382909646,9.55429421200577,0.1774975635526593,0.0158043799569634,0.0405158890065844,0.002287033839578,0.0071862914365875,0.0096413921589043,5.1085974153515,0.157666755326004,0.2276016073288647,0.0966592708944131,0.0422922527579724,0.0219730020727862,0.0463883999982476
12,sob,5,0.0,0.0,1.0,256,2,8.0,0.6690837798907587,0.3304680773907337,1.1148357295360378,9.236731040728388,0.9998099366963252,3.616382340841791,0.1797228065088492,0.016191320576184,0.0369360407498664,0.0017395159920882,0.005675685410682,0.0131707282367459,3.5852606656588857,0.1761601589426935,0.2017476691081833,0.1061921790603233,0.044712672097932,0.029671421328276,0.0065629093471443
13,sob,5,0.0,0.0,1.0,256,3,8.0,0.6693932679777506,0.2422042981495434,1.0857311482843444,9.183290058622704,0.9883303293144904,1.8133604420023333,0.154946742274958,0.0128646337826635,0.0286257502191229,0.0009192161069552,0.00431902177963,0.0090810414887747,127.54024340332,0.0765701768752341,0.3095516787877121,0.0821449176232697,0.0453825789000891,0.0539085130357188,0.049860753981009
14,sob,5,0.0,0.0,1.0,256,4,8.0,0.6692316072805036,0.3546319060430554,1.0556162236810254,9.183213530535204,0.9883376701753002,2.7148772312533973,0.1575281595477076,0.0089516847818694,0.027650958264028,3.938384722468325e-05,0.0038695953973316,0.0046599570550822,85.41460327038973,0.4754981205623255,0.3420245135415215,0.2705346087149696,0.0563101298808662,0.2027598814546665,0.0732206241091713
15,sob,5,0.0,0.0,1.0,4096,0,128.0,0.6692483109680998,0.1424221460576314,0.6200464408625506,36.950311511993135,0.9999942779704722,3.8070341453261554,0.1571000500199106,1.052278012706876e-05,0.0122651010927766,2.526960664223088e-05,2.851721345731306e-07,0.0049192654391091,4.12921730243581,0.2036129858623063,0.0053506571833014,0.0971754090607173,0.0134773352524814,0.0018807718063963,0.0007269225064941
16,sob,5,0.0,0.0,1.0,4096,1,128.0,0.6692866044483514,0.1072816085677833,0.6179361573376572,36.94957148810416,0.9999542245931932,1.3923114079860417,0.157269605228616,1.1409921884510137e-05,0.0128254236636431,4.174148020935631e-05,4.932782290412163e-07,0.0034197178980414,7.500904900300579,0.2033480983101829,0.0064709443423761,0.0152094744188064,0.008406930930123,0.0005779965676591,0.0056712798490514
