,sp,d,fr,sk,sd,n,seed,dens,disc,mxmin,mnmax,eOpt,covCon,delaunayErrEst0.1,rbfErrEst0.1,gpErrEst0.1,delaunayIntError0.1,rbfIntError0.1,gpIntError0.1,mlpIntErr0.1,delaunayErrEst2.0,rbfErrEst2.0,gpErrEst2.0,delaunayIntError2.0,rbfIntError2.0,gpIntError2.0,mlpIntErr2.0
18,sob,16,0.0,0.0,1.0,8192,3,0.125,8.180799897476236,0.9296552471169228,2.874413940290801,52.246137438333776,0.9996310045626722,216.3400547288071,0.2264746956952288,0.1701359216355764,0.0672529691104144,0.0068788843092744,0.1302408547853884,0.0187738139059831,1262.1479068523374,0.2290399214141396,0.3398625799733708,0.0888352377887602,0.0003128300708617,0.0021785703607647,0.0016077979685303
19,sob,16,0.0,0.0,1.0,8192,4,0.125,8.181011799931651,0.9528864022729632,2.8920787985320726,52.23664103545197,0.9992678461495588,264.6941316892084,0.2043446843370685,0.1680740530183281,0.0616408152244774,0.0071370054679389,0.0739619035113362,0.0268451110519875,376.7825762928709,0.2281775659231378,0.3524282288216325,0.0735875060072694,0.0005244863137381,0.0126393527997158,0.0040068670293589
20,sob,18,0.0,0.0,1.0,8192,0,0.03125,11.809789029293231,1.0586202224900816,3.202421171284886,52.246207000522034,0.9996336654677012,1586.6910991515554,0.2201390242093508,0.2518247038770126,0.0696730678735054,0.0025608398005141,0.1196015513052342,0.0279375866027871,3165.726635224265,0.2483358444961995,0.4533833767494683,0.105504920050321,0.0008031346953226,0.0064338017142109,0.0028921752835855
21,sob,18,0.0,0.0,1.0,8192,1,0.03125,11.80982039106739,1.108994982785698,3.1730432953665506,52.23664099892726,0.999267844753172,703.2151052638465,0.2122788386076604,0.2373357326162933,0.0679422793090662,0.0028316444077879,0.1991937415775523,0.0158338214104913,1071.4113398992654,0.2366187598515585,0.4404889516868613,0.0819129624478419,0.0001891255641071,0.0170977493682987,0.0013344480761918
22,sob,18,0.0,0.0,1.0,8192,2,0.03125,11.810262177800558,1.0039342922747752,3.1866062556752177,52.25337028420112,0.999907739026728,1563.6316612808444,0.2103640488377718,0.2404629843391877,0.0676123990865511,0.0026504400837739,0.1294544397977116,0.0109049724441011,1047.7262470435194,0.2138583141624005,0.424044483818275,0.0900678562207594,0.0009384286030494,0.0037730239013674,0.0027551527157978
23,sob,18,0.0,0.0,1.0,8192,3,0.03125,11.810386213035024,1.005963794321926,3.178406094794119,52.255631674098936,0.999994277967698,840.9694765248491,0.2117396540949198,0.2052360946271239,0.0673691310527477,0.0033233182801408,0.1848912875881774,0.017791624074445,1045.9743467549742,0.2301393098675692,0.380662905228707,0.1112344483758808,0.0013088956774855,0.0113774349808594,0.0044174662877796
24,sob,18,0.0,0.0,1.0,8192,4,0.03125,11.81014396864756,0.9452112088695817,3.1811243464439083,52.251427346997794,0.9998333853884852,1472.824819976093,0.2223480033705909,0.2220024159049798,0.0712353512435297,0.0017117944338942,0.1858024281165652,0.0246338193707428,1463.1830403651732,0.2403764326703555,0.4022066676923603,0.0955065115068529,0.0006085593667246,0.0293967536655551,0.0080885778388907
25,sob,10,1.0,0.0,1.0,8192,0,8.0,2.445137938900961,0.3810978144703745,1.6845725805001015,52.254585116647775,0.99995422433127,64.79304987988502,0.169937957065695,0.029561662438505,0.4580610067319143,0.4193771368900126,0.4470965613597175,0.427418330509411,262.9198822716134,0.4399165411237556,0.2770774821312998,0.0111837629573842,0.016168546558298,0.0613709699589366,0.0051407834419803
26,sob,10,1.0,0.0,1.0,8192,1,8.0,2.445139545147505,0.519255976016206,1.7733656241565758,52.25574380304251,0.9999878408554784,243.24382093197585,0.1619346933563113,0.0256847921977612,0.4451860181075958,0.4147363444185977,0.4399514168800336,0.3901200236032006,484.52008578421,0.1273115624358656,0.1620659015161508,0.0237705385379436,0.0057470771734184,0.0009530967798627,0.0025746094604378
27,sob,10,1.0,0.0,1.0,8192,2,8.0,2.445148309098674,0.4538274636339159,1.7080844283215717,52.25458279198097,0.999954135364769,62.45674373368543,0.1554103250675197,0.0251359676532003,0.4515561521052607,0.4166261575164708,0.437723964403984,0.4066774899928447,184.0926536512416,0.0961884276473006,0.1885507978519586,0.0181022239509447,0.0247638774861722,0.056885293315976,0.022668083050518
28,sob,10,1.0,0.0,1.0,8192,3,8.0,2.4451581425995115,0.4994595702183428,1.6926311185015046,52.25578001135781,0.9999999552961766,175.11405973643426,0.1607765127612347,0.0195458342685952,0.4406825235676519,0.4163713553889829,0.4244658335845087,0.4105288690083909,672.0491795624359,0.3907828962943765,0.2084499973294407,0.0292626691744763,0.006968890597274,0.0126773452156497,0.0093748390641444
29,sob,10,1.0,0.0,1.0,8192,4,8.0,2.4451618472035848,0.4492036119896269,1.7430362310709246,52.25578114287422,0.999999998603016,139.22899554763032,0.1802491935827514,0.0313986756150553,0.4397203230541189,0.3981998637475699,0.4123355296253132,0.3545295937045518,174.61912347913758,0.1733803556518643,0.2230555909369084,0.0585749861963949,0.0132885437929966,0.0186333249116075,0.0120792857584592
30,sob,12,1.0,0.0,1.0,8192,0,2.0,3.745643109357989,0.5500850933600455,2.108434934193533,52.25099680055648,0.999816911286531,85.85386478398266,0.058227655451298,0.0654002755677548,0.4544547661360935,0.4197517943254094,0.4667692709369066,0.3989962858945872,376.3151179460002,0.2595366977811981,0.2967145947691286,0.02671112161471,0.0030925591449104,0.0020989225527139,0.0013978439495038
31,sob,12,1.0,0.0,1.0,8192,1,2.0,3.745604799325677,0.6214890822198996,2.122419744301616,52.2551831559958,0.999977112078335,39.952033325902406,0.1030144570602475,0.066873522137876,0.4564753429920698,0.4218174474504565,0.4656475079860993,0.4107109993614151,267.1391295095007,0.3218650036862883,0.2603510490647139,0.0682109452660383,0.0006230993241602,0.00452022757908,0.0035984841340972
32,sob,12,1.0,0.0,1.0,8192,2,2.0,3.745671965188111,0.5935778441399379,2.135216114495872,52.25578088737255,0.999999991618097,219.2136295044239,0.0768548719039785,0.0709644038162511,0.4569600056653287,0.4180702626736397,0.4577383103599542,0.3961164298957661,819.6353658330141,0.2708758062083951,0.2540138376307166,0.0547117819224451,0.0085935102523472,0.002844175625259,0.000234151990742
33,sob,12,1.0,0.0,1.0,8192,3,2.0,3.745492596643517,0.6169468611126623,2.1166381935525385,52.21749380243632,0.9985362247629436,542.4590111769971,0.0926380393568662,0.0634401741625621,0.4590431121591367,0.4182386180225049,0.4497660800819862,0.397595217557808,362.58811875982207,0.2722960993953091,0.2420990793121112,0.0828649507413402,0.0033882259327839,0.0011750457671281,0.0077975877085947
34,sob,12,1.0,0.0,1.0,8192,4,2.0,3.7455399078937215,0.6755392336155387,2.1254198769195924,52.25578117930317,0.9999999999972712,1001.8103868273176,0.0949906193552446,0.0640823500969353,0.4568433110856946,0.4208289188882532,0.4655887821388539,0.4063344500783921,360.26793992632145,0.0558829995918998,0.247168450232225,0.0565186560149302,0.0003982914665826,0.0032941486684719,0.0082416043939582
35,sob,14,1.0,0.0,1.0,8192,0,0.5,5.588279318410109,0.6927843215064698,2.5194161045070183,52.255762491247474,0.9999992847445184,207.0770846948635,0.1960047887118333,0.1134963482404842,0.4652273243125499,0.4193876795263028,0.4146425860375815,0.3947695197744115,312.72481001374274,0.2382054813337154,0.3047726967101165,0.0665123430592888,0.0009489689216497,0.0128813982112224,0.0038550820210019
36,sob,14,1.0,0.0,1.0,8192,1,0.5,5.588216732303234,0.839126888518673,2.508089696124407,52.25454831289815,0.9999528158292004,354.0605523656008,0.2328356804971222,0.1186173986879186,0.4647898992572868,0.4199671391167842,0.437853197669693,0.3992661986840476,954.08974366053,0.2683063203323981,0.3402988202706363,0.042087338503694,0.0010151276096399,0.002281227720666,0.0100026830555218
37,sob,14,1.0,0.0,1.0,8192,2,0.5,5.588358602288304,0.8356129673349112,2.484702871157072,52.25563138245324,0.999994266805558,681.1148142051792,0.2118594124679675,0.1235771588910878,0.4656066833141934,0.4217747708051258,0.4413690150611323,0.407267491326061,1633.5617564553097,0.2560618788713831,0.3446287361441492,0.0675400188838126,0.0018381434867788,0.0131322774018086,0.003974409346116
38,sob,14,1.0,0.0,1.0,8192,3,0.5,5.587965188500572,0.7508361527272123,2.4822630358597952,52.24508238250517,0.9995906475096188,134.41093216954852,0.228817500786026,0.1256888267124296,0.4646146015440686,0.4166932772950628,0.436250404789256,0.3906225772855675,1086.7985866091117,0.2288489126053794,0.3485299794605758,0.0786542956280335,6.856450461817376e-05,0.0071898212827328,0.0025693114774678
39,sob,14,1.0,0.0,1.0,8192,4,0.5,5.58816812345934,0.7715502638330859,2.5183670279540524,52.25548216854063,0.9999885559736856,324.94035112721286,0.2268796819904146,0.1209042234449135,0.4572356428247022,0.416066247681804,0.4495505461267327,0.3987717718340882,158.73041695763592,0.0298820875892921,0.3033388326238144,0.0653495220178387,4.427303515108783e-05,0.0060118941572989,0.0007527708676514
40,sob,16,1.0,0.0,1.0,8192,0,0.125,8.181169348185996,0.939672884608297,2.8971708940880707,52.24591744954337,0.999622589582768,1374.3438119960504,0.190453863707136,0.162181933614324,0.4687711467910351,0.4170304942976118,0.3029415607738412,0.3916282895611347,1671.553336689863,0.0432602330451195,0.3069828064494284,0.0860082122128574,1.2171218468637337e-05,0.0007292958240753,0.0037902739221433
41,sob,16,1.0,0.0,1.0,8192,1,0.125,8.181286930438365,0.9485079241751808,2.8825527341376533,52.25338787459324,0.999908406756704,401.83174762155727,0.1943654696400502,0.1727083030085567,0.4713143299986804,0.4174742068846319,0.3470374594148094,0.4024077610428328,2584.843021877445,0.2441405885645244,0.3855037711091822,0.0990299711667344,0.0036540414369827,0.0159954080252339,0.0062617170939298
42,sob,16,1.0,0.0,1.0,8192,2,0.125,8.180410361790956,1.0042524742946524,2.878666225791872,52.17915742157248,0.9970737891097888,321.95950528362783,0.2171335276031796,0.1752380913124355,0.4727531623272309,0.4165668863669238,0.3197932879522938,0.3965229452571941,634.699585848584,0.2490810635813387,0.3367829081142948,0.0839415887089524,0.0004541950887802,0.0092195292573544,0.002540714748479
43,sob,16,1.0,0.0,1.0,8192,3,0.125,8.180799897476236,0.9296552471169228,2.874413940290801,52.246137438333776,0.9996310045626722,216.23280920540287,0.2264722524514882,0.1703033690127263,0.4764672400044999,0.4157902802433277,0.2792112281107349,0.4011392822518578,1259.3055368100038,0.2290374504963506,0.3401970719316878,0.0887230685332481,0.0002968030731237,0.0018975069503743,0.0011131592856991
44,sob,16,1.0,0.0,1.0,8192,4,0.125,8.181011799931651,0.9528864022729632,2.8920787985320726,52.23664103545197,0.9992678461495588,264.7799706359757,0.2055086381405625,0.1680684676485251,0.47143311303022,0.4174771070298505,0.3364199802069433,0.4056295734260113,375.6902586523295,0.2294772725760897,0.3524165170674881,0.0730263830133507,0.000639119442764,0.0122550741900497,0.0036473284980114
45,sob,18,1.0,0.0,1.0,8192,0,0.03125,11.809789029293231,1.0586202224900816,3.202421171284886,52.246207000522034,0.9996336654677012,1608.553724280835,0.2201196418684337,0.251812911005948,0.4789086114160676,0.4117672371189805,0.2897446057110297,0.3789178614913691,3144.096942778743,0.2483139795405549,0.4533621449496388,0.1054031439323553,0.0009954889283814,0.0065296221168555,0.0121671918429
46,sob,18,1.0,0.0,1.0,8192,1,0.03125,11.80982039106739,1.108994982785698,3.1730432953665506,52.23664099892726,0.999267844753172,703.5436594578493,0.2116256424057283,0.236822191552296,0.4783185382013337,0.4127690203553485,0.2090073246459922,0.3796086059905902,1071.7447970817616,0.2358906680820035,0.439535832818351,0.0822581918510635,0.0004819970010899,0.0181252813197997,1.9645947245322537e-05
47,sob,18,1.0,0.0,1.0,8192,2,0.03125,11.810262177800558,1.0039342922747752,3.1866062556752177,52.25337028420112,0.999907739026728,1563.6112552449456,0.2103715949645748,0.2404631879830385,0.4767719668284614,0.4119935890112463,0.2798583641256901,0.3936508633626179,1044.4207121853176,0.2138659856346196,0.4240448429340525,0.0902090571196408,0.0009508526512485,0.00371114644337,0.0008574432221884
48,sob,18,1.0,0.0,1.0,8192,3,0.03125,11.810386213035024,1.005963794321926,3.178406094794119,52.255631674098936,0.999994277967698,841.2835078555784,0.2117280352246842,0.2053035828627557,0.4765544285834536,0.4128223307334375,0.2249770918981333,0.4005979624634892,1046.321919346133,0.2301266813460536,0.3807880794476526,0.1107558246117539,0.0021476500806799,0.012609211713332,0.0102660925206303
49,sob,18,1.0,0.0,1.0,8192,4,0.03125,11.81014396864756,0.9452112088695817,3.1811243464439083,52.251427346997794,0.9998333853884852,1472.936491387267,0.2223480396257627,0.2219685529902821,0.4810017769949673,0.411261166570699,0.2234422028618928,0.3923683307000322,1463.5680168724682,0.2403764718651706,0.4021453175037895,0.0952416837168902,0.0007864207859151,0.0290292584029139,0.0107543503571908
50,sob,20,0.0,0.0,1.0,8192,0,0.0078125,16.868099295632888,1.2220003560572867,3.485306289425313,52.24621198389936,0.9996338560931316,798.5242524180615,0.1750894058661734,0.2475431295027909,0.0737507869689254,0.0023863627749601,0.3376175842359619,0.0277184644339399,2905.058093135006,0.2357753571438057,0.402007177577296,0.0965455555512392,0.0022835845635733,0.0165373573139385,0.002430801221129
51,sob,20,0.0,0.0,1.0,8192,1,0.0078125,16.873088324621655,1.1515224312225247,3.5088117883525296,52.21749387113843,0.9985362273866312,5679.13851375232,0.2276454284361881,0.2590673117451272,0.0756312814060561,0.0018544132995191,0.35301471146592,0.0177338780782946,4971.873182374816,0.2296616138780215,0.4019388712382235,0.0965169506614157,0.0013359831050309,0.0016054127067782,0.00312381422071
52,sob,20,0.0,0.0,1.0,8192,2,0.0078125,16.870080557315195,1.2614600734896246,3.511961585473593,52.25518313318358,0.999977111205267,1814.690510341269,0.2543005415576804,0.2847003630083936,0.0748611231699051,0.0025295853997576,0.2725886397986324,0.0081637483001735,1095.5736707911933,0.2695288876192036,0.4500772150629468,0.1085270020641417,0.0007395773742215,0.0026019786764182,0.0025983392112525
53,sob,20,0.0,0.0,1.0,8192,3,0.0078125,16.87189125908092,1.2236285258412274,3.459768573855744,52.21748920060411,0.9985360490220584,948.749369659715,0.2192831302946743,0.2591175219322292,0.0730906033356945,0.0026794850911084,0.2863170430634781,0.0136890787303927,3051.956058417996,0.243088276729854,0.4081945520864625,0.0838012923262233,0.0015495657878245,0.0137614409001127,0.0077160169785871
54,sob,20,0.0,0.0,1.0,8192,4,0.0078125,16.866832000535737,1.0822503958403549,3.4477291997184243,52.25518315486857,0.999977112035188,3186.996466147232,0.2080038992183915,0.251224172273752,0.0722584424187002,0.0022741663851886,0.2869976093603164,0.0302187434656946,1088.086196520445,0.2527268548178144,0.4075194212167455,0.1145788353213368,0.0020209500122851,0.0155483751771132,0.0037705895684564
55,sob,2,0.0,0.0,1.0,8192,0,2048.0,0.1875000047667687,0.0029501512834373,0.0180372432895205,52.25578117937446,1.0,0.0115834941043781,0.0339128026576299,7.971665530405996e-07,8.546354520855282e-05,4.884981308350689e-15,1.1953178624679597e-07,0.0028485718638553,1389.33035472718,0.1436847788994165,0.0277582672939314,0.3935306604051762,0.2862514292646849,0.0099378766511769,0.1941879627496763
56,sob,2,0.0,0.0,1.0,8192,1,2048.0,0.1875000047973738,0.0028522118074082,0.0231166116422767,52.25578110637398,0.9999999986030162,0.0027250569613848,0.0174670162539305,7.901232411916269e-07,5.809762996467072e-05,3.885780586188048e-15,1.3337609033881037e-07,0.0022522889753553,0.2353612589688918,0.2444303309505623,0.0237804844664221,0.922767786029141,0.2799268252322782,0.0247911660870618,0.4736722540011706
57,sob,2,0.0,0.0,1.0,8192,2,2048.0,0.1875000103089856,0.0041723486507854,0.029239978662952,52.25578117937447,1.0,0.0003649148965118,0.010068356684823,7.806876682150448e-07,1.689488928263705e-05,4.996003610813204e-16,1.1801398219768445e-07,0.0024496438983695,474.1789509329173,0.1617959972469305,0.0270030729647648,0.7969576378520129,0.2882893742597395,0.0298071669980315,0.3694548568500637
58,sob,2,0.0,0.0,1.0,8192,3,2048.0,0.1875000047252373,0.0036457197657976,0.0263288115758231,52.25578117937447,0.9999999999999992,0.0050326888777709,0.0184483342440502,7.817475390741947e-07,3.367379408242277e-05,3.219646771412954e-15,1.1755385820322317e-07,0.0024385504173927,0.1533765192287008,0.4424931754836777,0.0062472627429379,0.6187715783738047,0.247258558791913,0.0070183587729862,0.3014778493782166
59,sob,2,0.0,0.0,1.0,8192,4,2048.0,0.1875000047313015,0.0009157678922026,0.0226033625557849,52.25578117937447,0.9999999999999988,0.0008355872805863,0.0144121745985174,7.889019521609343e-07,3.947120788805325e-05,9.43689570931383e-16,1.0534931416117389e-07,0.0021896399890322,1.2734837212963273,0.3434785187978154,0.0168927168175866,0.3954465054915776,0.2696188472042995,0.0074446547826039,0.2077173385669156
60,sob,4,0.0,0.0,1.0,8192,0,512.0,0.4752604893464536,0.0492597179232706,0.2924591060937221,52.25578117937445,1.0,3.791770495739218,0.1505985264253646,2.652879131059172e-06,0.0054635150357136,4.848902562804015e-08,6.045889057726406e-07,0.0001856900597599,65.65240845989786,0.2648275597298198,0.0039454229524186,0.0641295200333701,0.0275454066580788,0.0010215113859357,0.0104337174761124
61,sob,4,0.0,0.0,1.0,8192,1,512.0,0.4752605743160163,0.0476225938057142,0.3047743223857221,52.25563167417142,0.9999942779704722,0.3653738795894795,0.0908142674440069,2.642574658323941e-06,0.0023110027192156,1.8864069417645624e-08,7.192940443268014e-07,0.0051195189179735,54.43060252368589,0.2598806548581076,0.0019973686613978,0.0911454512422367,0.0235664654557158,0.0005214464466533,0.0205223617928693
62,sob,4,0.0,0.0,1.0,8192,2,512.0,0.4752605126690372,0.0846645525008801,0.2903714731003973,52.25578117937445,1.0,0.3985770174148509,0.128499375198514,2.596760007216092e-06,0.0042434872750446,5.287640447715347e-08,7.854856761135842e-07,0.0001238311831162,64.8247170723228,0.2751770853149637,0.0056069145332627,0.0777088106252622,0.0288620689495732,0.0010237509141149,0.0388624986930172
63,sob,4,0.0,0.0,1.0,8192,3,512.0,0.4752608952123061,0.0375801030206838,0.3256511935295614,52.25577884791705,0.9999999105928664,0.1170285421258297,0.074759393371407,2.6200228659592887e-06,0.0023474093972844,1.4390000135922064e-08,7.096521404403866e-07,0.0007819944436264,1816.9345807732388,0.1283877466241689,0.023733816688538,0.3604841385787085,0.0401288276177058,0.0112006412399579,0.0781747119986824
64,sob,4,0.0,0.0,1.0,8192,4,512.0,0.4752597406761523,0.0593968712476905,0.31615191048895,52.25577183531235,0.9999996423721952,0.4762526560177089,0.1202815335251926,2.6286278840993964e-06,0.0032398690260357,1.1098764685080198e-08,6.145475902052944e-07,0.0008949335070523,4694.259906152667,0.1897994691842769,0.0192570956809176,0.3316952216634786,0.0376313169450342,0.0083491125937963,0.0477219174838383
65,sob,6,0.0,0.0,1.0,8192,0,128.0,0.9051383705710014,0.1799541548948907,0.7617258558718527,52.255781033373495,0.9999999944120646,5.667605487213569,0.1345840199473333,3.21709922298482e-05,0.0109217526164106,9.576271228217692e-06,1.5168463674553044e-05,0.0008991290918982,6191.984915981499,0.1990674279372405,0.0161902736718267,0.0044945836792293,0.0043197110282035,0.0021850198360677,0.0104494078819396
66,sob,6,0.0,0.0,1.0,8192,1,128.0,0.9051385939186556,0.1006017924129409,0.7792050831231365,52.25518315599581,0.999977112078335,5.920454550696433,0.1431963808833337,4.218003988788838e-05,0.0146609434261258,0.0001150964378883,2.880439882357866e-05,0.000116800699443,15.69105507467877,0.1725610262570752,0.0112687523074546,0.0017721793509497,0.003319732253537,5.4919857154472895e-05,0.0120960117872885
67,sob,6,0.0,0.0,1.0,8192,2,128.0,0.9051366344376603,0.1422791963672445,0.7754524211277847,52.25578117908932,0.999999999989086,6.559179853280004,0.1229274845669149,4.0784366880948894e-05,0.0120877892199655,8.202950995878089e-05,2.340923571825249e-05,0.0019115485228374,118.30014514292488,0.184436598265374,0.0185584106726972,0.0068634221909332,0.0043373803600528,0.001149317283678,0.0087289997987956
68,sob,6,0.0,0.0,1.0,8192,3,128.0,0.9051385599861804,0.1799000220175839,0.771601599160615,52.25577650734336,0.9999998211860816,15.533234021011442,0.1545198667181911,4.1926595151859766e-05,0.0150568152991946,9.954527785194234e-05,2.9732943458704583e-05,0.0019316610449485,265.7703224354269,0.1365986087651233,0.0465475967637145,0.0091246435936777,0.0070604506968382,0.0050470176317385,0.0186196997724125
